"X","TrumpWrote","text","created_at"
7447,0,"Another new post-debate poll. 
THANK YOU! #VoteTrump2016 #MakeAmericaGreatAgain https://t.co/Pa9PCuPbyr","2015-12-19 00:15:22"
7448,0,"Thank you for all of your support! Most importantly - we need to get everyone out to VOTE! #VoteTrump2016 https://t.co/ezCsk3cWaJ","2015-12-18 23:14:08"
7449,1,"The last thing our country needs is another BUSH! Dumb as a rock!","2015-12-18 20:59:05"
7450,0,"#MakeAmericaGreatAgain #Trump2016
https://t.co/PUGaxGCASM https://t.co/1O67oFDofU","2015-12-18 20:24:37"
7451,0,"As I have been saying. Only the beginning: ""ISIS Suspects Arrested in Turkey, 150 European Passports Seized."" https://t.co/55NWoy7OHG","2015-12-18 16:45:10"
7452,0,"New Reuters poll - thank you!
#MakeAmericaGreatAgain #Trump2016 https://t.co/zOe0gDe0AJ","2015-12-18 05:09:16"
7453,0,"#ISIS is making $400M/year on oil. I have been saying it for years. We need to bomb the oil! https://t.co/vObIAhilWs https://t.co/teKBaKdXzK","2015-12-18 04:09:33"
7454,0,"There is no question who will handle the threat of terrorism best as #POTUS. #Trump2016 https://t.co/frS7alctbB https://t.co/0P4qSnAltb","2015-12-18 01:17:53"
7455,0,"#MakeAmericaGreatAgain #Trump2016 https://t.co/uJu4zrzXL8","2015-12-17 09:11:19"
7456,0,"Thank you! #MakeAmericaGreatAgain https://t.co/xkki2M6ht1","2015-12-17 08:37:12"
7457,0,"Will be on @jimmykimmel in 20 minutes on @ABC. #Kimmel #Trump2016 #MakeAmericaGreatAgain","2015-12-17 04:12:37"
7458,0,".@GlennBeck got fired like a dog by #Fox. The Blaze is failing and he wanted to have me on his show. I said no - because he is irrelevant.","2015-12-17 04:09:39"
7459,0,"I will be doing @oreillyfactor tonight at 8:00pmE from Mesa, Arizona - will be talking about the #GOPDebate &amp; more. https://t.co/Z3fVfHCKIo","2015-12-17 00:57:20"
7460,0,"Will be on @jimmykimmel tonight at 11:35pmE on @ABC. #Kimmel #Trump2016 #MakeAmericaGreatAgain","2015-12-17 00:43:57"
7461,0,"Clear winner of the #GOPDebate. Thank you for your support! 
#MakeAmericaGreatAgain #Trump2016 https://t.co/dl6IuSHwtK","2015-12-16 19:20:48"
7462,1,"Hillary Clinton is weak and ineffective - no strength, no stamina.","2015-12-16 15:29:30"
7463,1,"""@EndlessMike03: @realDonaldTrump @oreillyfactor OMG awesome! What time zone!?""","2015-12-16 15:26:19"
7464,1,"""@chained111: @realDonaldTrump @oreillyfactor yes sir""","2015-12-16 15:26:02"
7465,1,"""@SteelerDan619: @realDonaldTrump @oreillyfactor Your the man!!""","2015-12-16 15:25:52"
7466,1,"""@2timeslucky: @realDonaldTrump @oreillyfactor You were amazing !""","2015-12-16 15:25:43"
7467,1,"""@BornToBeGOP: @realDonaldTrump @oreillyfactor The only person in politics who shouldn’t have term limits is President Trump!""  Cute!","2015-12-16 15:25:21"
7468,1,"Jeb Bush had a tough night at the debate. Now he'll probably take some of his special interest money, he is their puppet, and buy ad's.","2015-12-16 15:20:57"
7469,1,"Thank you for the nice words @ktmcfarland. The debate was interesting, and fun. Keep up the great work!","2015-12-16 14:58:14"
7470,1,"Will be interviewed on the @oreillyfactor tonight at 8:00 P.M. Will be talking about the debate, and more!","2015-12-16 14:53:20"
7471,1,"Bill O'Reilly calls Trump and  campaign brilliant. In first place by 27 points.","2015-12-16 13:49:35"
7472,1,".@MarkHalperin works so hard but just doesn't have a natural instinct for politics. Others do, and those are the people you want to follow!","2015-12-16 13:46:22"
7473,1,"Thank you @davidaxelrod for your nice words this morning on @CNN. It was a good night!","2015-12-16 13:40:25"
7474,1,"Thank you, so many people have given me credit for winning the debate last night. All polls agree. It was fun and interesting!","2015-12-16 13:29:47"
7475,1,"""@insuradude: The fix is in Donald did his best performance and @MarkHalperin @Morning_Joe has Jeb scoring higher? Jeb looked in pain""  Joke","2015-12-16 13:14:50"
7476,0,"Thank you, @FrankLuntz - for saying I was a winner tonight. It is my great honor. #Trump2016","2015-12-16 04:21:22"
7477,0,"We're not talking about religion; we're talking about security. #GOPDebate
https://t.co/OhI1qXEOzC","2015-12-16 02:12:32"
7478,0,"#GOPDebate #Trump2016
https://t.co/czHzN0QkQN","2015-12-16 02:05:49"
7479,0,"Departing for #GOPDebate. Let's #MakeAmericaGreatAgain! https://t.co/nMNilyuL2F https://t.co/Bwyu1U3rHU","2015-12-16 01:21:17"
7480,1,"""@ConradMBlack: Many thanks Donald, and all good wishes in helping to clean up the American government. Honored to be your friend. C.""","2015-12-16 00:11:11"
7481,1,"""@DonaldTrumpFink: .@GovMikeHuckabee: If  Donald becomes president, he will do a whole lot more to protect us than Hillary will."" #GOPDebate","2015-12-16 00:06:47"
7482,1,"""@JaniBetancoirt: @CNN @LindseyGrahamSC @realDonaldTrump Pataki needs a brain surgeon!""","2015-12-16 00:04:25"
7483,1,"""@RobertH25937464: @CNN @LindseyGrahamSC @realDonaldTrump Lindsey still doesn't hear Americans! Still at Zero! It's like Monty Python.","2015-12-16 00:03:05"
7484,1,"""@twlhb: @realDonaldTrump @GovernorPataki just called you ""this PRESIDENT"" !!! https://t.co/z5pRWZgS08""  But I don't want his endorsement!","2015-12-16 00:01:32"
7485,1,"""@MrDeuce25: @CNN @LindseyGrahamSC DonaldTrump Good were glad he doesn't represent what you stand for Lindsey. You are weak and have no clue","2015-12-15 23:59:44"
7486,1,"""@BillDaley1: @CNN @LindseyGrahamSC @realDonaldTrump Sour grapes graham. Dont blame Trump because you cant interest voters.""","2015-12-15 23:57:56"
7487,1,"""@SurfPHX: Geez Mr. Trump, they are coming for you even before the REAL debate. @wolfblitzer asks all negative Trump questions! #Trump""","2015-12-15 23:56:49"
7488,1,"Highly respected PUBLIC POLICY POLLING (PPP) just announced that I am number one in IOWA. Thank you!","2015-12-15 23:12:52"
7489,0,"New PPP poll just released in Iowa- up 6 points from last poll. Leading w/ 28%! Don't worry - media won't report it! https://t.co/yjWiLBGUpm","2015-12-15 21:43:24"
7490,0,".@ConradMBlack, what an honor to read your piece. As one of the truly great intellects &amp; my friend, I won't forget! https://t.co/3FGB0NyfaO","2015-12-15 21:30:13"
7491,0,"#TheRemembranceProject
https://t.co/zMW0mkkFEg https://t.co/XHIweo9LWG","2015-12-15 18:34:04"
7492,1,". #JoeTheismann was great as a political analyst on @FoxNews. He knows far more than football. Thanks for the nice words Joe!","2015-12-15 17:38:52"
7493,1,"I won every debate so far according to all debate polls including @DRUDGE_REPORT, @TIME @Slate and more. Too bad dopey @megynkelly lies!","2015-12-15 17:23:03"
7494,1,"Between Iraq war monger @krauthammer, dummy @KarlRove, deadpan @GeorgezWill, highly overrated @megynkelly, among others, @FoxNews not fair!","2015-12-15 17:12:39"
7495,1,"I am in Trump International Hotel, Las Vegas, getting ready and waiting for the debate tonight. Look forward -   hope I get treated fairly!","2015-12-15 15:47:29"
7496,1,"I wonder if @megynkelly and her flunkies have written their scripts yet about my debate performance tonight. No matter how well I do - bad!","2015-12-15 15:40:47"
7497,1,".@megynkelly is very bad at math. She was totally unable to figure out the difference between me and Cruz in the new Monmouth Poll 41to14.","2015-12-15 15:34:25"
7498,1,".@megynkelly, the most overrated anchor at @FoxNews, worked hard to explain away the new Monmouth poll 41 to 14 or 27 pt lead. She said 15!","2015-12-15 15:30:25"
7499,1,"Why isn't anyone using the @CNN Iowa Poll with me having a big lead. They only want to use the one negative poll (2nd place).Dishonest press","2015-12-15 14:54:17"
7500,1,"Isn't it amazing that @CNN paid a fortune for an Iowa Poll, which shows me in first place over Cruz by 13%, 33% to 20% - then doesn't use it","2015-12-15 14:47:56"
7501,1,"Wow, I just had two very good Iowa polls and a phenomenal just out National Poll from @ABC @washingtonpost - 38%.  MAKE AMERICA GREAT AGAIN!","2015-12-15 14:29:02"
7502,0,"Thank you for your support! #MakeAmericaGreatAgain #Trump2016
https://t.co/yohiKUsL3V","2015-12-15 13:58:12"
7503,1,"""@piersmorgan: Donald Trump vs Hillary Clinton would be the greatest presidential battle in history.""","2015-12-15 07:00:21"
7504,1,"""@LadyKellLiberty:  @AnnCoulter I'm in PA near PBurgh. Dad will register to vote first time for Trump. Mom is changing from D to R!""","2015-12-15 06:54:56"
7505,1,"""@Carolin42539648:  @realDonaldTrump oh my word what a crowd.. just breathtaking. #Trump2016 #MakeAmericaGreatAgain #DonaldTrumpForPresident","2015-12-15 06:53:53"
7506,0,"What an evening in Las Vegas, Nevada! THANK YOU for your continued support. #Trump2016 https://t.co/uUwRk7RuGK https://t.co/J0qJaIg35u","2015-12-15 05:06:49"
7507,0,"@oreillyfactor, horrible defense of me against highly overrated @krauthammer. I will bring more people into the party &amp; easily beat Hillary!","2015-12-15 01:51:46"
7508,0,"Why doesn't @CNN use the #CNN Iowa poll? @andersoncooper @andydean2014","2015-12-15 01:16:53"
7509,0,"Thank you @CarlHigbie. Great work on @CNN. #Trump2016","2015-12-15 00:27:28"
7510,0,"Thank you @hardball_chris for your nice words. They are very much appreciated. I fully understand that you really get it.","2015-12-15 00:20:55"
7511,0,"#MakeAmericaGreatAgain #Trump2016
https://t.co/yjAIiFuVWm https://t.co/dfH0ABwZk0","2015-12-14 23:36:03"
7512,0,"Can't believe Major League Baseball just rejected @PeteRose_14 for the Hall of Fame. He's paid the price. So ridiculous - let him in!","2015-12-14 23:15:07"
7513,0,".@scottienhughes - you were fantastic on CNN. Thank you for the nice words. See you at the #GOPDebate.","2015-12-14 22:25:35"
7514,0,".@PatrickBuchanan was great on @TeamCavuto @FoxNews. Thank you Pat! #Tump2016","2015-12-14 21:25:50"
7515,0,"Thank you @WayneAllynRoot.
Very nice! #Trump2016 
https://t.co/cgdLz26mdA","2015-12-14 21:19:40"
7516,0,"Another great accolade for @TrumpGolf. Highly respected Golf Odyssey- awarded @TrumpDoral Blue Monster with best redesign. Thank you!","2015-12-14 21:11:12"
7517,0,"Record of Health: https://t.co/ZDDDawwYVl
#MakeAmericaGreatAgain #Trump2016","2015-12-14 20:09:15"
7518,0,"#MakeAmericaGreatAgain #Trump2016
https://t.co/vqrkZwc2ae https://t.co/vz73TaAjjc","2015-12-14 18:23:50"
7519,0,"EXCLUSIVE: Newt Gingrich: ‘The Country Is in Rebellion,’ Trump Can ‘Kick Down the Doors’ 
https://t.co/UwTKKhhO3C","2015-12-14 15:40:55"
7520,1,"Why doesn't @FoxNews quote the new Iowa @CNN Poll where I have a 33% to 20% lead over Ted Cruz and all others. Think about it!","2015-12-14 05:55:40"
7521,1,"""@suzost: UFC President Dana White Endorses Donald Trump [VIDEO] https://t.co/MwQtFzuDpY via @dailycaller""  Love this from a real winner!","2015-12-14 02:57:34"
7522,1,"""@Barbara_NC:  Trump did not need 2acquire wealth &amp; power, owes nothing to anyone. Candidates owe their backers https://t.co/B1x6ImsWzU""","2015-12-14 02:53:27"
7523,1,"People have got to stop working to be so politically correct and focus all of their energy on finding solutions to very complex problems!","2015-12-14 00:33:04"
7524,1,"""@ajodom60: @FoxNews and as far as that low-info voter base goes, I have an IQ of 132. So much for that theory. #MakeAmericaGreatAgain""","2015-12-13 22:58:33"
7525,1,"""@LesgartCPA: @jaketapper @realDonaldTrump Problem is I never watched you until Trump started giving you interviews and ratings on CNN.""","2015-12-13 22:55:00"
7526,1,"""@trumpisawinner: .You're the real deal. For my money, tedcruz just doesn't cut the mustard. Go Trump! #DonaldTrump #THEDonald""","2015-12-13 22:53:45"
7527,1,"""@JPMORGAN2016: TRUMP NEEDS HIS OWN POLL A REAL POLL, IN EVERY STATE. THESE POLLS ARE SO RIDICULOUS.THE MEDIA WILL ONLY GET WORSE FROM HERE""","2015-12-13 22:52:12"
7528,1,"""@1rdgreenberg:  @FoxNews That's why, after your interview, I couldn't watch the panel discussion, which is usually my favorite segment.""","2015-12-13 22:35:24"
7529,1,"""@energy43: @schnoepoe @FoxNews Not so much fairness as it is about ratings . Megan Kellys hate nightly of Trump is turn-off for FOX""","2015-12-13 22:32:00"
7530,1,"I was disappointed that Ted Cruz would speak behind my back, get caught, and then deny it. Well, welcome to the wonderful world of politics!","2015-12-13 22:31:01"
7531,1,"I did interview with Chris Wallace of @FoxNews in order to be fair. He then puts on Rove, Lane and Will, three Trump bashers, to discuss.","2015-12-13 22:23:19"
7532,1,"""@TheProdigy3D: Everyone vote for @realDonaldTrump and no he did not pay me for this endorsement.""","2015-12-13 22:18:01"
7533,1,"""@schnoepoe: @foxnews I find myself more and more drawn to CNN for fairness regarding @realDonaldTrump"" The Fox News Sunday pundits a joke!","2015-12-13 22:14:57"
7534,1,"""@VYlvisaker: @AnnCoulter  TRUMP HAS STAMINA, HE IS WORKING HARDER THAN ANY OTHER CANDIDATE. He REALLY loves AMERICA . He deserves to win.""","2015-12-13 22:00:46"
7535,1,"Many think that the Championship Course at Turnberry, home of The Duel In The Sun, will be the worlds best after the renovation.","2015-12-13 21:47:29"
7536,1,"A very good NBC/Wall Street Journal Poll was just released wherein I went up from last month and am in the lead. Nice!","2015-12-13 17:37:25"
7537,1,"""@BernieSanders: ABC News spent 81 minutes on Donald Trump and only 20 seconds on our campaign.  That's because @ABC is smart!","2015-12-13 17:31:35"
7538,1,".@danawhite  Great job last night - very exciting! You have come a long way from those difficult early days, I am proud of you.","2015-12-13 17:20:49"
7539,1,"People that have read it tell me that @KarlRove book is terrible (and boring). Save your money! @FoxNews should can him, no credibility!","2015-12-13 16:31:15"
7540,1,"""@dragonian3333:  @DanScavino @seanhannity CRUZ doesn't do anything about ILLEGALS and ""REFUGEES"" invading Texas. https://t.co/usJvsZlb3Y""","2015-12-13 13:27:43"
7541,1,"""@Yoel_NY: @realDonaldTrump @Peggynoonannyc  As a democrat I have to say, since Hillary is the front-runner, I will choose Trump.""","2015-12-13 13:26:58"
7542,1,"""@JPMORGAN2016: @realDonaldTrump @Peggynoonannyc TRUMP IS WINNING BY SO MUCH MORE, IT'S NEAR 60% NATIONALLY. THEY ARE ALL BIASED POLLS!!!!""","2015-12-13 13:23:48"
7543,1,"""@rosemarylowe105: @ShahKourosh @SpacemanChris @realDonaldTrump That is why we don't need a politician to be the next president.""","2015-12-13 13:22:26"
7544,1,"""@StraightHand: @realDonaldTrump I'd pay to watch that - The Donald vs Hillary""  Get ready!","2015-12-13 13:21:00"
7545,1,"""@khoges34: #MakeAmericaGreatAgain #Trump2016 @realDonaldTrump""","2015-12-13 13:20:31"
7546,1,"""@mikepetrella17:  @Peggynoonannyc I agree with Trump. Record turnouts . There's a lot of potential voters that Trump is tapping into.","2015-12-13 13:19:45"
7547,1,"Chris Wallace @fox at 10:00 A.M.","2015-12-13 13:19:04"
7548,0,"#MakeAmericaGreatAgain #Trump2016
https://t.co/UB7Fx7A835 https://t.co/iWcW5kfI9i","2015-12-13 13:03:59"
7549,1,".@CNN @jaketapper at 9:00 A.M.","2015-12-13 12:48:10"
7550,1,".@Peggynoonannyc An election between Hillary and myself will be the biggest voter turnout in U.S. history. Just like the debates 24 M vs 2M.","2015-12-13 12:44:07"
7551,1,".@Peggynoonannyc Interesting article, but I will beat Hillary easily. People that have given up on the system will come out to vote for me!","2015-12-13 12:38:55"
7552,1,"""@Michael2014abc: @Alwaleed_Talal @realDonaldTrump Has your country, Saudi Arabia, taken ANY of the Syrian refugees? If not, why not?""","2015-12-13 06:57:35"
7553,1,"Something must be done with dopey @KarlRove - he is pushing Republicans down the same old path of defeat. Don't fall for it, Karl is a loser","2015-12-13 05:28:50"
7554,1,"""@LoriPatriot: https://t.co/ZXUrHTdtqQ  Son Don Jr. on Fox says Sr. more concerned about the 'safety of Americans' than 'offending people'""","2015-12-13 05:17:11"
7555,1,"""@EveWicked: @realDonaldTrump @jaketapper @CNN love you Trump! Please #MakeAmericaGreatAgain""","2015-12-13 05:03:49"
